API ID,API_NM,CO_NM,1차제외,API 종료,표준진단제외,표준,비고,1차진단,2차진단대상
15000314,서울특별시_버스도착정보조회 서비스,서울특별시,,,,,,1차진단,진단대상
15004987,전라북도 전주시_경찰서 및 지구대 현황,전라북도 전주시,,,,,,1차진단,진단대상
3036602,전라북도 전주시_공원 정보,전라북도 전주시,,,,,,1차진단,진단대상
15076932,전라남도 광양시_여성안심택배함정보,전라남도 광양시,,,,,,1차진단,진단대상
3074284,전라북도 전주시_작은도서관,전라북도 전주시,,,,,,1차진단,진단대상
15081422,전라남도_전남 여행 대표축제 정보,전라남도,,,,,,1차진단,진단대상
15081435,전라남도_전남 공공(생활)체육시설 현황 정보,전라남도,,,,,,1차진단,진단대상
15083985,전라남도_전남 친환경음식점 정보,전라남도,,,,,,1차진단,진단대상
15083763,전라남도_산단관리기본계획 정보,전라남도,,,,,,1차진단,진단대상
15083773,전라남도_전시 정보,전라남도,,,,,,1차진단,진단대상
15081377,전라남도_전남 산 명소 정보,전라남도,,,,,,1차진단,진단대상
15076791,전라남도 광양시_평생학습강좌,전라남도 광양시,,,,,,1차진단,진단대상
15077180,전라남도 광양시_도시공원정보,전라남도 광양시,,,,,,1차진단,진단대상
15034086,부산광역시_119 구조 반려동물 정보,부산광역시,,,,,,1차진단,진단대상
15040377,부산광역시_구군 다중이용시설 실내 공기질 관리 대상현황,부산광역시,,,,,,1차진단,진단대상
15040508,부산광역시_구군 마을버스 운행 현황,부산광역시,,,,,,1차진단,진단대상
15047707,전라북도 전주시_바이전주상품 정보 서비스,전라북도 전주시,,,,,,1차진단,진단대상
15056894,세차장 정보 서비스,전라북도 김제시,,,,,,1차진단,진단대상
15057821,무인민원발급 정보,전라북도 김제시,,,,,,1차진단,진단대상
15058184,전라북도 전주시_동물등록제 대행업소 정보 현황,전라북도 전주시,,,,,,1차진단,진단대상
15059378,민방위대피시설 정보 서비스,전라북도 김제시,,,,,,1차진단,진단대상
15024710,전라북도 전주시_건설시공업체 현황,전라북도 전주시,,,,,,1차진단,진단대상
15024711,전라북도 전주시_저수조청소업체현황,전라북도 전주시,,,,,,1차진단,진단대상
15038393,한국수자원공사_물과여행정보,한국수자원공사,,,,,,1차진단,진단대상
15086197,한국산업인력공단_해외취업 멘토 정보,한국산업인력공단,,,,,,1차진단,진단대상
15085844,한국산업인력공단_해외진출 뉴스 정보,한국산업인력공단,,,,,,1차진단,진단대상
15086186,한국산업인력공단_직종별 해외취업자 통계,한국산업인력공단,,,,,,1차진단,진단대상
15085845,한국산업인력공단_월드잡 What’s New 정보,한국산업인력공단,,,,,,1차진단,진단대상
15058651,제주특별자치도_교통정보 1시간 통계,제주특별자치도,,API 종료,,,,1차진단,
15073262,한국산업안전보건공단_이륜차 교육영상추천 조회서비스,한국산업안전보건공단,,,,,,1차진단,진단대상
15074431,한국산업인력공단_숙련기술인 통계 조회 서비스,한국산업인력공단,,,,,,1차진단,진단대상
15064553,한국산업인력공단_국가자격 시행제도 구분 정보,한국산업인력공단,,,,,,1차진단,진단대상
15064692,한국산업인력공단_국가자격 확인서 정보,한국산업인력공단,,,,,,1차진단,진단대상
15068172,한국산업인력공단_국가자격시험 시험장소 정보,한국산업인력공단,,,,,,1차진단,진단대상
15056876,한국산업인력공단_과정평가형자격 정보 조회,한국산업인력공단,,,,,,1차진단,진단대상
15058716,근로복지공단_산재재활기관관리정보,근로복지공단,,,,,,1차진단,진단대상
15059383,한국산업인력공단_일학습병행제 정보 조회,한국산업인력공단,,,,,,1차진단,진단대상
15075141,한국산업인력공단_국가자격 공개문제 조회 서비스,한국산업인력공단,,,,,,1차진단,진단대상
3072161,[산업인력] 국가직무능력표준 정보,한국산업인력공단,,,,,,1차진단,진단대상
15069635,한국산업인력공단_직업방송 오픈 API 등록 및 사용정보 서비스,한국산업인력공단,,,,,,1차진단,진단대상
15003003,한국산업인력공단_국가자격 종목별 자격정보,한국산업인력공단,,,,,,1차진단,진단대상
15003027,한국산업인력공단_국가전문자격 시험 시행일정 정보,한국산업인력공단,,,,,,1차진단,진단대상
15058500,한국수자원공사_가뭄 시설물 코드 정보,한국수자원공사,,,,,,1차진단,진단대상
15059022,국립생태원_습지평가 서비스,국립생태원,,,,,,1차진단,진단대상
15037518,"한국산업인력공단_과정평가형, 일학습병행 통계 정보",한국산업인력공단,,,,,,1차진단,진단대상
15059415,전라남도 여수시_버스 위치 정보 조회,전라남도 여수시,,,,,,1차진단,진단대상
15062732,전라남도_공공요금목록서비스,전라남도,,,,,,1차진단,진단대상
15062746,전라남도_설화애니메이션정보,전라남도,,,,,,1차진단,진단대상
15053067,경상남도 의령군 여관모텔 현황 API,경상남도 의령군,,,,,,1차진단,진단대상
15008884,경상남도 의령군_어린이보호구역,경상남도 의령군,,,,,,1차진단,진단대상
15062459,경상남도_가축시장,경상남도,,,,,,1차진단,진단대상
15063446,경상남도 의령군_보안등정보,경상남도 의령군,,,,,,1차진단,진단대상
3065177,경상남도 거제시_교통 정보,경상남도 거제시,,,,,,1차진단,진단대상
15057033,제주특별자치도_제주 BUS E-CALL 정보,제주특별자치도,,,,,,1차진단,진단대상
15057454,제주특별자치도_제주 BUS DSM EVENT데이터 조회 서비스,제주특별자치도,,,,,,1차진단,진단대상
15075838,제주특별자치도_대중교통 급정차 정보 조회,제주특별자치도,,,,,,1차진단,진단대상
15001189,제주특별자치도_제주교래자연휴양림 실시간 예약확인 서비스,제주특별자치도,,,,,,1차진단,진단대상
15058057,경상남도 거제시_비콘정보,경상남도 거제시,,,,,,1차진단,진단대상
15062853,경상남도_우수주택,경상남도,,,,,,1차진단,진단대상
15062496,경상남도_관광지 지정현황 정보,경상남도,,,,,,1차진단,진단대상
15062498,경상남도_교육청,경상남도,,,,,,1차진단,진단대상
15063337,경상남도_산업단지,경상남도,,,,,,1차진단,진단대상
15062530,경상남도_무형문화재 전수교육관,경상남도,,,,,,1차진단,진단대상
15062910,경상남도_중장기계획,경상남도,,,,,,1차진단,진단대상
15062915,경상남도_청소년수련관,경상남도,,,,,,1차진단,진단대상
15062930,경상남도_해수욕장 방문현황,경상남도,,,,,,1차진단,진단대상
15062935,경상남도_협동조합,경상남도,,,,,,1차진단,진단대상
15063395,경상남도_전기자동차 보급 및 충전기 설치 현황,경상남도,,,,,,1차진단,진단대상
15062535,경상남도_문화재 현황,경상남도,,,,,,1차진단,진단대상
15062541,경상남도_미술관,경상남도,,,,,,1차진단,진단대상
15062543,경상남도_발전현황,경상남도,,,,,,1차진단,진단대상
15062501,경상남도_기타복지시설,경상남도,,,,,,1차진단,진단대상
15062799,"경상남도_시군별,지목별 면적",경상남도,,,,,,1차진단,진단대상
15041620,한국산업인력공단_블라인드 채용 기업,한국산업인력공단,,,,,,1차진단,진단대상
15057194,농림축산식품부_축산농장 통계제공 서비스,농림축산식품부,,,,,,1차진단,진단대상
15085519,충청북도 괴산군_평생학습강좌,충청북도 괴산군,,,,,,1차진단,진단대상
15058168,제주특별자치도_교통정보 일간 통계,제주특별자치도,,API 종료,,,,1차진단,
15079536,충청북도_동물위생시험소 소독제의 국내 허가현황 및 성분별 특성,충청북도,,,,,,1차진단,진단대상
15079534,충청북도_동물위생시험소 관할구역,충청북도,,,,,,1차진단,진단대상
15057060,울산광역시 노인요양 시설현황 API,울산광역시,,,,,,1차진단,진단대상
15057244,울산광역시 재가노인지원서비스센터현황 API,울산광역시,,,,,,1차진단,진단대상
15057415,울산광역시 교량 API,울산광역시,,,,,,1차진단,진단대상
15079047,충청북도_재난안전실 안전정책과 안전감찰팀 안전감찰 추진실적 현황,충청북도,,,,,,1차진단,진단대상
15058368,울산광역시_평일야간 휴일진료 의료기관 목록 API,울산광역시,,,,,,1차진단,진단대상
15058481,울산광역시 호텔 정보,울산광역시,,,,,,1차진단,진단대상
15085476,충청북도 괴산군_보행자전용도로,충청북도 괴산군,,,,,,1차진단,진단대상
15085479,충청북도 괴산군_보호수관리대장목록,충청북도 괴산군,,,,,,1차진단,진단대상
15079514,충청북도_충북농업기술원 작물연구과 연구기획팀 품종보호권 취득심의결과,충청북도,,,,,,1차진단,진단대상
15079326,충청북도_문화재연구원 운영인력 현황,충청북도,,,,,,1차진단,진단대상
15079246,충청북도_충북도립대학교 졸업생현황,충청북도,,,,,,1차진단,진단대상
15079156,충청북도_충북도립대학교 전임교원 1인당 학생수 및 전임교원 확보율,충청북도,,,,,,1차진단,진단대상
15059045,울산광역시 향토문화유적 API,울산광역시,,,,,,1차진단,진단대상
15085361,충청북도 괴산군_cctv관리대장목록,충청북도 괴산군,,,,,,1차진단,진단대상
15079390,충청북도_농업생산통계 과실류 생산량(톤) 현황,충청북도,,,,,,1차진단,진단대상
15079360,충청북도_음성소방서 장비현황,충청북도,,,,,,1차진단,진단대상
15078558,충청북도_환경분야정보 대기환경 과거 대기질 자료,충청북도,,,,,,1차진단,진단대상
15080997,충청남도 보령시_여성아동청소년단체현황조회서비스,충청남도 보령시,,,,,,1차진단,진단대상
15080982,충청남도 보령시_문화재현황조회서비스,충청남도 보령시,,,,,,1차진단,진단대상
15025350,울산광역시_동물병원 현황,울산광역시,,,,,,1차진단,진단대상
3062546,울산광역시_교육정보,울산광역시,,,,,,1차진단,진단대상
15012444,울산광역시_휴양림,울산광역시,,,,,,1차진단,진단대상
15079554,충청북도_괴산소방서 인력현황,충청북도,,,,,,1차진단,진단대상
15079054,충청북도_경제자유구역청 사업지원팀 바이오메디컬지구 산학융합지구현황,충청북도,,,,,,1차진단,진단대상
15080983,충청남도 보령시_민원정보조회서비스,충청남도 보령시,,,,,,1차진단,진단대상
15080988,충청남도 보령시_시민정보화교육정보조회서비스,충청남도 보령시,,,,,,1차진단,진단대상
15060054,충청남도 보령시_구인정보조회서비스,충청남도 보령시,,,,,,1차진단,진단대상
15080648,경기도_버스위치정보 조회,경기도,,,,,,1차진단,진단대상
15080666,경기도_정류소 조회,경기도,,,,,,1차진단,진단대상
15078942,충청북도_재난안전실 사회재난과 재난상황팀 인명 및 재산피해 현황,충청북도,,,,,,1차진단,진단대상
15078923,충청북도_사회재난과 재난상황팀 원인별재난발생현황 추락 (2010~2019),충청북도,,,,,,1차진단,진단대상
15078882,충청북도_재난안전실 사회재난과 재난상황팀 원인별재난발생현황 등산 (2010~2019),충청북도,,,,,,1차진단,진단대상
15078856,충청북도_충북도립대학교 재학생충원율,충청북도,,,,,,1차진단,진단대상
15078835,충청북도_충북도립대학교 졸업생취업률,충청북도,,,,,,1차진단,진단대상
15060297,충청남도 보령시_용역계약정보조회서비스,충청남도 보령시,,,,,,1차진단,진단대상
