"APICD","APINM","ORGANNM","DATAFORMMAT","DOCXNAME","APITYPE","DETAILPK","DOCULINK"
"3084467",김천시 공장등록 현황,경상북도 김천시,XML,GC_OA_DV_0032_OpenAPI활용가이드_김천시청(공장등록 현황)_v1.1.docx,REST,uddi:bb9b7788-c1fb-4fdf-963a-d8e50811d41a,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001409232&fileDetailSn=0
"15001131",경상북도 포항시_공공강좌정보조회서비스,경상북도 포항시,XML,"6. OpenAPI활용가이드_포항시_공공강좌.docx",REST,uddi:9ea67bae-20d5-4f6f-aaf6-f86d51f8e50d,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001517944&fileDetailSn=0
"15003047",경상북도 안동시_개별공시지가자료,경상북도 안동시,XML,"14.개별공시지가_서비스_명세서.hwp",REST,uddi:f790b6e8-5f10-4817-924d-b3b96525d99c_201911141136,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001589418&fileDetailSn=0
"15006153",김천시 등산로 관리 정보,경상북도 김천시,XML,"GC_OA_DV_0206_OpenAPI활용가이드_김천시청(입산통제구역+및+폐쇄,+개방등산로+지정현황)_v1.1.docx",REST,uddi:b35d4842-133e-4619-b770-af2c4691fb05,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001352977&fileDetailSn=0
"15010830",김천시 문화축제,경상북도 김천시,XML,GC_OA_DV_1021_OpenAPI활용가이드_김천시청(문화축제)_v1.1.docx,REST,uddi:64945be5-ac70-4750-bd81-d6fd4f48040b,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001409097&fileDetailSn=0
"15021568",경상북도 강우량 정보,경상북도,XML,v1.3경상북도+23개+시군+강우량현황.doc,REST,uddi:4bfdd3f9-650d-4ffb-b5bc-d3f62732cf52,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001425586&fileDetailSn=0
"3070481",김천시 공동주택 분양(미분양) 현황,경상북도 김천시,XML,"1487831651498.docx",REST,uddi:58ae68f0-c274-4541-bbe1-db2e2b125917,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001352893&fileDetailSn=0
"15008884",경상남도 의령군_어린이보호구역,경상남도 의령군,XML,OpenAPI활용가이드_의령군공공데이터(어린이보호구역_API)_v1.0.docx,REST,uddi:dd6510ec-69d9-465d-906b-92469437dbe4,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001366158&fileDetailSn=0
"15062918",경상남도_체육시설,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_체육시설.docx,REST,uddi:6a83fdd1-c472-4552-aee1-ecfc1ce70621,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002279818&fileDetailSn=1
"15057883",경상남도 의령군_무더위쉼터,경상남도 의령군,XML,OpenAPI활용가이드_의령군공공데이터(무더위쉼터_API)_v1.0.docx,REST,uddi:73a18814-c83c-445d-aac3-c9de72b5eb7a,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001365815&fileDetailSn=0
"15062466",경상남도_걷고싶은 테마길,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_걷고싶은테마길.docx,REST,uddi:57a3f93b-a595-4956-b627-ea98e3aae5cb,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002278084&fileDetailSn=1
"15063391",경상남도_위해식품 등 긴급회수정보,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_위해식품 등 긴급회수정보.docx,REST,uddi:d6669d54-f907-4d09-bef6-e656f91f81c4,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002282006&fileDetailSn=1
"15062803",경상남도_시험장소,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_시험장소.docx,REST,uddi:35231ebe-1c45-4347-b584-fd6065a715b4,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002279493&fileDetailSn=1
"15062508",경상남도_농업관련 도서,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_농업관련도서.docx,REST,uddi:01e24a19-1871-4dbc-a5ce-e99afb3dc6a0,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002278406&fileDetailSn=1
"15062937",경상남도_가출노인찾기,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_가출노인찾기.docx,REST,uddi:a6877b1f-82f9-4d4a-b57f-ed898b587eea,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002279909&fileDetailSn=1
"15062923",경상남도_통계소식,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_통계소식.docx,REST,uddi:0222ce05-93ff-4bb6-bb21-f01c4d24ee5b,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002279863&fileDetailSn=1
"15062533",경상남도_문화의집,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_문화의집.docx,REST,uddi:bde6f3d9-231f-4d37-9e50-dec7fa4e764b,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002278525&fileDetailSn=1
"15062568",경상남도_상수원보호구역,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_상수원보호구역.docx,REST,uddi:23975fda-34e1-49b1-af1e-a2ef99703422,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002278622&fileDetailSn=1
"15062531",경상남도_문화관광,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_문화관광.docx,REST,uddi:3e144400-8464-4bb6-aef7-a09167c1bbcf,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002278688&fileDetailSn=1
"15062501",경상남도_기타복지시설,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_기타복지시설.docx,REST,uddi:eb3e9ab4-6b70-4ce1-9b2d-940fb006ad97,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002278695&fileDetailSn=1
"15056731",제주특별자치도_제주도 주차장 현황정보,제주특별자치도,XML,OpenAPI활용가이드_제주도_주차장 현황 정보_v1.0.docx,REST,uddi:13602993-fb09-412a-a7b1-e290850ae548,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001418020&fileDetailSn=0
"15057480",제주특별자치도 제주시_평생학습센터 평생교육기관정보,제주특별자치도 제주시,XML,OpenAPI기술문서_제주시청_010_평생학습센터평생교육기관정보__v1.1.hwp,REST,uddi:51d4cb16-7ac4-471a-8765-faec3f274106,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001498333&fileDetailSn=0
"15005628",경상북도 안동시_약국 현황,경상북도 안동시,XML,"2.의약관리목록_약국__서비스_명세서.hwp",REST,uddi:091eb99e-4b49-4209-b02d-e02177cfa09e_201911271003,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001592232&fileDetailSn=0
"15058361",제주특별자치도_제주지역 상세기상정보 조회서비스,제주특별자치도,XML,제주지역 상세기상정보 조회서비스_OpenAPI_V1.2.hwp,REST,uddi:9a7fd38b-88b4-41ab-a24c-ec09676b1f56_202110251304,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002472450&fileDetailSn=1
"15059224",제주특별자치도 제주시_평생학습센터 평생교육소식정보,제주특별자치도 제주시,XML,OpenAPI기술문서_제주시청_009_평생학습센터평생교육소식정보__v1.1.hwp,REST,uddi:e3672c9f-b25d-4d59-9c3b-af5db492ef5a,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001416431&fileDetailSn=0
"15075836",제주특별자치도_대중교통 IoT센서코드 정보 조회,제주특별자치도,JSON+XML,OpenAPI활용가이드(대중교통 IoT센서코드 조회 서비스)-V1.0.hwp,REST,uddi:76f1c3f1-cf0c-474b-9466-bb00bdb8ed1f_202109151000,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002438487&fileDetailSn=1
"15075842",제주특별자치도_대중교통 정류장속도변화탐지 정보 조회,제주특별자치도,JSON+XML,OpenAPI활용가이드(대중교통 정류장속도변화탐지 정보 조회 서비스)-V1.0.hwp,REST,uddi:5164c787-ac73-459b-835d-c3d030ddbdda_202109171425,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002440988&fileDetailSn=1
"3057576",국회 국회사무처_회의록 정보,국회 국회사무처,XML,IROS4_OA_DV_0401_OpenAPI활용가이드_회의록정보(국회사무처)_v1.25.docx,REST,uddi:7aee0fd7-7545-44c4-9b64-b07026a503d2_201601051419,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001502159&fileDetailSn=0
"15000941",헌법재판소_법령정보 서비스,헌법재판소,XML,IROS3_OA_DV_0701_OpenAPI활용가이드_헌법재판소(헌법재판정보)_v1.0.docx,REST,uddi:d0296d57-94f9-424d-b6c6-a63681c3926a,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001226745&fileDetailSn=0
"15000908",중앙선거관리위원회 후보자 정보,중앙선거관리위원회,XML,OpenAPI활용가이드(후보자정보)_v3.1.hwp,REST,uddi:22794e6d-99b5-46d0-9679-b298dc891d37,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002326201&fileDetailSn=1
"15082044",한국주택금융공사_전세자금대출 고객 특성별 금리 정보,한국주택금융공사,JSON+XML,"12.전세대출금리다차원조회_V1.7.docx",REST,uddi:a2b73a28-04d1-4500-a946-90383be37ace_202107011728,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002403464&fileDetailSn=1
"15082031",한국주택금융공사_SLBS,한국주택금융공사,JSON+XML,"5.학자금대출유동화증권(SLBS)현황_V1.2.docx",REST,uddi:95fa4818-3941-4528-8873-91b995a58915_202106212008,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002395476&fileDetailSn=1
"15082042",한국주택금융공사_주택보증 보증한도조회 서비스,한국주택금융공사,JSON+XML,"10.개인보증현황_V1.3.docx",REST,uddi:f0684db5-e71b-4823-8d2d-d11e9ac5d6b7_202107011725,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002399057&fileDetailSn=1
"15071397",서울에너지공사_발전소 전기판매량,서울에너지공사,JSON+XML,서울에너지공사_발전소_전기판매량 API 정의서.docx,REST,uddi:1358f362-9ba5-491b-a1a7-9e61d93bff1b_202010281050,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002324609&fileDetailSn=1
"15063957",한국마사회_마필용도정보,한국마사회,XML,API193_한국마사회 마필용도정보.docx,REST,uddi:9e034bc8-7c2b-4dd7-8372-af29f6d7b9ba_202009241652,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002301898&fileDetailSn=1
"15067092",예금보험공사_발행 보고서 정보,예금보험공사,JSON+XML,KDIC-NKOD-OA-19(오픈API 활용자가이드_예금보험공사 발행보고서정보 조회 서비스)_V1.0.hwp,REST,uddi:b41054b9-6797-4896-b6b3-80f12f68421d_202102021110,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002301914&fileDetailSn=1
"15070652",한국승강기안전공단_건물별 승강기 운행정보,한국승강기안전공단,XML,공공데이터 오픈API 활용가이드_한국승강기안전공단_건물별 승강기 운행정보__v1.1.docx,REST,uddi:b08a29d0-4583-48ab-91c8-a49525563008_202110271621,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002471826&fileDetailSn=1
"15057311",부산광역시_교차로 교통량 정보조회서비스,부산광역시,JSON+XML,"14-7. TIS-NIA-API-14-오픈 API 활용자 가이드-교차로 교통량 정보조회서비스-v12.hwp",REST,uddi:457f74cb-ae2f-4d17-b5af-fa45a13bc344,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001497926&fileDetailSn=0
"15058264",부산광역시_도시고속도로 차종별 교통량 정보조회서비스,부산광역시,JSON+XML,"14-4. TIS-NIA-API-14-오픈 API 활용자 가이드-도시고속도로 차종별 교통량 정보조회서비스-v12.hwp",REST,uddi:9299b800-f84d-458f-9d5e-d0b192fbc70f,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001497929&fileDetailSn=0
"15058570",부산광역시_우리동네 수질 정보 조회,부산광역시,JSON+XML,부산 우리동네 수질정보조회.docx,REST,uddi:ab6aa7c6-25fd-40d3-8469-ff17f85d3d6c_202006101019,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002260473&fileDetailSn=1
"15059484",부산광역시_구간통행속도 통계 정보조회 서비스,부산광역시,JSON+XML,"14-1. TIS-NIA-API-14-오픈 API 활용자 가이드-구간통행속도 통계 정보조회 서비스-v12.hwp",REST,uddi:fa10c817-4afe-4fc9-bff9-a0ecdaf12874,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001497918&fileDetailSn=0
"15078852",충청북도_괴산소방서 관내 현황,충청북도,JSON,"228.오픈API활용가이드_[충청북도_괴산소방서_관내_현황]_v1.0.docx",REST,uddi:2e64e088-de19-4aaf-b8fe-9262ea59b711_202104061157,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377860&fileDetailSn=1
"15078952",충청북도_공립나무병원 운영 현황 수목피해 진단 결과,충청북도,JSON,"216.오픈API활용가이드_[충청북도_공립나무병원_운영_현황_수목피해_진단_결과]_v1.0.docx",REST,uddi:7cbd7326-9820-4576-913a-a49d2223a8c7_202104061139,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378007&fileDetailSn=1
"15078395",충청북도_고용동향 15세이상인구,충청북도,JSON,"289.OpenAPI활용가이드_[충청북도_고용동향_15세이상인구]_v1.0.docx",REST,uddi:19701d7d-f2a1-4084-924d-ab8c3e44ed6d_202104061008,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002376933&fileDetailSn=1
"15078373",충청북도_고용동향 취업자,충청북도,JSON,"293.OpenAPI활용가이드_[충청북도_고용동향_취업자]_v1.0.docx",REST,uddi:01b25617-6c34-4527-8b9e-8cd3606394f1_202104061004,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002376878&fileDetailSn=1
"15063730",부산광역시_클래식 목록 서비스,부산광역시,JSON+XML,[부산문화포털]OpenAPI활용가이드_클래식목록.docx,REST,uddi:39f41743-1456-4e22-8c71-953040c135ff,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002284025&fileDetailSn=1
"15076363",부산광역시_악취 및 VOCs 측정망,부산광역시,JSON+XML,부산 악취 및 VOCs 정보.docx,REST,uddi:281bda8b-3227-47ea-a31e-8138425cb924,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002361451&fileDetailSn=1
"15078484",충청북도_소방활동상황_생활안전 및 재난 세부현황,충청북도,JSON,"281.OpenAPI활용가이드_[충청북도_소방활동상황_생활안전_및_재난_세부현황]_v1.0.docx",REST,uddi:b62d8ba2-57cd-46d7-8b36-ca3afd8edb70_202104080949,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377245&fileDetailSn=1
"15078366",충청북도_고용동향 실업률,충청북도,JSON,"295.OpenAPI활용가이드_[충청북도_고용동향_실업률]_v1.0.docx",REST,uddi:fa4e774b-48b0-42f3-8df1-bfb5b5f8f27e_202104080953,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377237&fileDetailSn=1
"15078633",충청북도_청주소방서 서부소방서 안전센터,충청북도,JSON,"18.OpenAPI활용가이드_[충청북도_서부소방서_안전센터]_v1.0.docx",REST,uddi:2e94de2c-ead5-4345-bf53-da4375793610_202104081349,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377527&fileDetailSn=1
"15079546",충청북도_곤충산업 농가 수 및 종사자 변화현황,충청북도,JSON,"143.OpenAPI활용가이드_충청북도_곤충산업_농가수_종사자_변화현황_v1.0.docx",REST,uddi:9bba6c27-a559-4eab-a861-e364e4df625d_202104061016,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379452&fileDetailSn=1
"15079108",충청북도_충북도립대학교 재적 학생 현황,충청북도,JSON,"56.OpenAPI활용가이드_[충청북도_충북도립대학교_재적_학생_현황]_v1.0.docx",REST,uddi:8db38e95-5729-4816-9fd3-8d025f2c4d74,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378275&fileDetailSn=1
"15085523",충청북도 괴산군_휴게소정보,충청북도 괴산군,JSON+XML,OpenApi활용가이드_충청북도 괴산군 휴게소정보조회.docx,REST,uddi:ef327485-dcd9-4ca4-9255-d209b24ba986_202108121527,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419210&fileDetailSn=1
"15079545",충청북도_동물위생시험소 전염성해면상뇌증현황,충청북도,JSON,"102.OpenAPI활용가이드_충청북도_동물위생시험소_전염성해면상뇌증현황_v1.0.docx",REST,uddi:9faed51e-aac1-4fcd-890c-843e859a2c9d,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379379&fileDetailSn=1
"15070871",부산광역시 해운대구_쇼핑상점 정보 조회 서비스,부산광역시 해운대구,JSON+XML,OpenAPI활용가이드_해운대구_쇼핑상점정보조회서비스.docx,REST,uddi:077dd811-7cfa-45d4-81b9-f4c5defccf37,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002320888&fileDetailSn=1
"15070773",부산광역시 해운대구_교육/보육기관 정보 조회 서비스,부산광역시 해운대구,JSON+XML,OpenAPI활용가이드_해운대구_교육보육기관정보조회서비스.docx,REST,uddi:4d010b7f-a00a-45f9-a589-c173f0f850fb,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002320486&fileDetailSn=1
"15070795",부산광역시 해운대구_공중화장실 정보조회 서비스,부산광역시 해운대구,JSON+XML,OpenAPI활용가이드_해운대구_공중화장실조회서비스.docx,REST,uddi:a6bdb3e8-feba-4d5d-af22-c689f1d51d53,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002320565&fileDetailSn=1
"15034010",부산광역시_구·군별 주요도로 방사선 탐지결과 정보,부산광역시,JSON+XML,구·군별 주요도로 방사선 탐지결과 정보.docx,REST,uddi:46c24835-eed8-4761-99b3-f01df711e89c_202006241510,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002263902&fileDetailSn=1
"15079298",충청북도_충북문화재단 연혁,충청북도,JSON,"71.OpenAPI활용가이드_[충청북도_충북문화재단_연혁]_v1.0.docx",REST,uddi:6d17cce5-df9d-4478-958c-d0e97d796359,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379148&fileDetailSn=1
"15034031",부산광역시_구군 행정기관 현황,부산광역시,JSON+XML,행정공공기관 현황 서비스.docx,REST,uddi:9310ab2a-023b-4bdc-9350-c85cf3e7556f,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001493465&fileDetailSn=0
